date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:21	4299/4299	---MCZ	200	added ('OK')	application/javascript	etag:W/%227a61df6ba125ca774e9a1c7c9a1a2001%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_825.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_825.js	(from https://houss.co.za/rentals-fourways/)
09:27:21	4371/4371	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f798eb934f151e89f6b52adbcedde232%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_823.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_823.js	(from https://houss.co.za/rentals-fourways/)
09:27:22	4299/4299	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c2c5ccbdcf5638cde6186b14dde2b6d%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_827.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_827.js	(from https://houss.co.za/rentals-fourways/)
09:27:22	4371/4371	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627574c3bbaa208dbfa51f24927012bf%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_829.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_829.js	(from https://houss.co.za/rentals-fourways/)
09:27:23	5285/5285	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-7158.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-7158772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:23	6029/6029	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6697.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6697772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:23	6012/6012	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6694.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6694772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:24	5313/5313	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-10334.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-10334772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:24	5268/5268	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6661.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6661772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:24	5300/5300	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:24%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-10341.css?ver=1751378244	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-10341772f.css	(from https://houss.co.za/rentals-fourways/)
09:27:24	5315/5315	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:57:25%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-10349.css?ver=1751378245	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-103499af4.css	(from https://houss.co.za/rentals-fourways/)
09:27:25	8362/8362	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:52:57%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6221.css?ver=1751377977	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-62215ca2.css	(from https://houss.co.za/rentals-northcliff/)
09:27:28	23577/23577	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:25%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6221	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6221.json	(from https://houss.co.za/rentals-northcliff/)
09:27:31	2465/2465	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:28%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-northcliff%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed979f.json	(from https://houss.co.za/rentals-northcliff/)
09:27:33	2632/2632	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:27:30%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-northcliff%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed0351	(from https://houss.co.za/rentals-northcliff/)
09:27:34	90886/90886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:29%20GMT	https://houss.co.za/wp-content/uploads/2023/05/brian-nyathikasi-825x1024.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/05/brian-nyathikasi-825x1024.jpg	(from https://houss.co.za/rentals-northcliff/)
09:27:34	103906/103906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:29%20GMT	https://houss.co.za/wp-content/uploads/2023/05/Thobile170523-825x1024.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/05/Thobile170523-825x1024.jpg	(from https://houss.co.za/rentals-northcliff/)
09:27:34	4381/4381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22123cb5b46f29f6e5c636ec7878a48d69%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_179.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_179.js	(from https://houss.co.za/rentals-northcliff/)
09:27:35	4380/4380	---MCZ	200	added ('OK')	application/javascript	etag:W/%2235ffe3cf0e291e2d06f4397aa685528a%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_229.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_229.js	(from https://houss.co.za/rentals-northcliff/)
09:27:35	4381/4381	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ed15c9903ace5c81542805831ee67c6%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_181.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_181.js	(from https://houss.co.za/rentals-northcliff/)
09:27:35	4380/4380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22416395bc844c1e04aa6776a528d4bf90%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_225.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_225.js	(from https://houss.co.za/rentals-northcliff/)
09:27:35	5282/5282	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:52:58%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6664.css?ver=1751377978	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6664a42d.css	(from https://houss.co.za/rentals-northcliff/)
09:27:36	6010/6010	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:52:58%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6700.css?ver=1751377978	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6700a42d.css	(from https://houss.co.za/rentals-northcliff/)
09:27:36	6482/6482	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:45:14%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6229.css?ver=1751381114	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6229b002.css	(from https://houss.co.za/rentals-pta-east/)
09:27:39	21878/21878	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:36%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6229	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6229.json	(from https://houss.co.za/rentals-pta-east/)
09:27:42	2405/2405	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:39%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-pta-east%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedff5f.json	(from https://houss.co.za/rentals-pta-east/)
09:27:46	2568/2568	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:27:42%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-pta-east%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed811c	(from https://houss.co.za/rentals-pta-east/)
09:27:46	84203/84203	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:24%20GMT	https://houss.co.za/wp-content/uploads/2023/01/Francis-825x1024.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/Francis-825x1024.jpg	(from https://houss.co.za/rentals-pta-east/)
09:27:46	4381/4381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f18fe59533dd02822f194a1c20b08423%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_187.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_187.js	(from https://houss.co.za/rentals-pta-east/)
09:27:47	4380/4380	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d0e6b42fa528f02addacf1688d6ee05%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_249.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_249.js	(from https://houss.co.za/rentals-pta-east/)
09:27:47	5284/5284	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:45:15%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6676.css?ver=1751381115	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6676213e.css	(from https://houss.co.za/rentals-pta-east/)
09:27:47	6286/6286	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:21:08%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-7147.css?ver=1751379668	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-714702fd.css	(from https://houss.co.za/rentals-cape-town/)
09:27:50	21743/21743	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:47%20GMT	https://houss.co.za/wp-json/wp/v2/pages/7147	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/7147.json	(from https://houss.co.za/rentals-cape-town/)
09:27:53	2463/2463	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:50%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-cape-town%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedbc84.json	(from https://houss.co.za/rentals-cape-town/)
09:27:55	2628/2628	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:27:52%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Frentals-cape-town%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed7724	(from https://houss.co.za/rentals-cape-town/)
09:27:56	117975/117975	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Oct%202024%2013:12:40%20GMT	https://houss.co.za/wp-content/uploads/2024/10/Lerato.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/10/Lerato.jpg	(from https://houss.co.za/rentals-cape-town/)
09:27:56	4299/4299	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c0e4dcce24176855faac09bebdbe56f2%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_801.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_801.js	(from https://houss.co.za/rentals-cape-town/)
09:27:57	4371/4371	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d39e182b3e4e569c84c4ea97eba88511%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_803.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_803.js	(from https://houss.co.za/rentals-cape-town/)
09:27:57	5317/5317	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:16:10%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-10200.css?ver=1751379370	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-10200d207.css	(from https://houss.co.za/rentals-cape-town/)
09:27:58	32202/32202	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:45:17%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6178.css?ver=1751381117	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-617831fe.css	(from https://houss.co.za/luxury-homes/)
09:28:01	68380/68380	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:27:57%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6178	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6178.json	(from https://houss.co.za/luxury-homes/)
09:28:05	2524/2524	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:01%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fluxury-homes%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed91f9.json	(from https://houss.co.za/luxury-homes/)
09:28:09	2689/2689	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:05%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fluxury-homes%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed49d6	(from https://houss.co.za/luxury-homes/)
09:28:09	20853/20853	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:11:17%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6190.css?ver=1751379077	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6190987e.css	(from https://houss.co.za/lifestyle-apartments/)
09:28:13	49362/49362	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:09%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6190	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6190.json	(from https://houss.co.za/lifestyle-apartments/)
09:28:16	2609/2609	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:13%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flifestyle-apartments%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed2768.json	(from https://houss.co.za/lifestyle-apartments/)
09:28:19	2774/2774	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:16%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flifestyle-apartments%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed0edd	(from https://houss.co.za/lifestyle-apartments/)
09:28:20	1177/1177	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:18:38%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6284.css?ver=1751379518	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6284ed17.css	(from https://houss.co.za/privacy-policy/)
09:28:23	28165/28165	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:19%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6284	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6284.json	(from https://houss.co.za/privacy-policy/)
09:28:25	2438/2438	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:23%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fprivacy-policy%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedcaeb.json	(from https://houss.co.za/privacy-policy/)
09:28:28	2594/2594	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:25%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fprivacy-policy%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed90cf	(from https://houss.co.za/privacy-policy/)
09:28:28	1177/1177	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:56:31%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-6292.css?ver=1751378191	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-6292f2a4.css	(from https://houss.co.za/legal-notice/)
09:28:31	23480/23480	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:28%20GMT	https://houss.co.za/wp-json/wp/v2/pages/6292	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/6292.json	(from https://houss.co.za/legal-notice/)
09:28:34	2379/2379	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:31%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flegal-notice%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed6758.json	(from https://houss.co.za/legal-notice/)
09:28:37	2535/2535	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:34%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flegal-notice%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed41e5	(from https://houss.co.za/legal-notice/)
09:28:38	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.eot?5510888	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.eot	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:38	11968/11968	---M--	200	added ('OK')	font/ttf	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.ttf	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:38	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.svg?5510888	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.svg	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:39	326/326	---M--	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/openhand.cur	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/css/openhand.html	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:39	326/326	---M--	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/closedhand.cur	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/css/closedhand.html	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:39	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:39	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:39	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:40	71/71	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:40	90/90	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:40	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20Jun%202024%2014:26:34%20GMT	https://houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	(from https://houss.co.za/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.14)
09:28:41	116363/116363	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Apr%202025%2000:19:21%20GMT	https://houss.co.za/wp-includes/css/dist/block-library/style.min.css?ver=faae8a2a8cdfbff34352644bf0ef6b82	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-includes/css/dist/block-library/style.minca57.css	(from https://houss.co.za/agent/)
09:28:45	6275/6275	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:40%20GMT	https://houss.co.za/wp-json/wp/v2/pages/8144	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/8144.json	(from https://houss.co.za/agent/)
09:28:48	1966/1966	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:45%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fagent%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed1e61.json	(from https://houss.co.za/agent/)
09:28:52	2112/2112	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:48%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fagent%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embeda79e	(from https://houss.co.za/agent/)
09:28:53	4511/4511	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Jul%202025%2007:21:57%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-8180.css?ver=1751527317	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-8180484a.css	(from https://houss.co.za/agent/darren-turner/)
09:28:56	15423/15423	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:52%20GMT	https://houss.co.za/wp-json/wp/v2/pages/8180	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/8180.json	(from https://houss.co.za/agent/darren-turner/)
09:28:58	2376/2376	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:28:56%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fagent%2Fdarren-turner%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedcf09.json	(from https://houss.co.za/agent/darren-turner/)
09:29:01	2537/2537	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:28:58%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fagent%2Fdarren-turner%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed0841	(from https://houss.co.za/agent/darren-turner/)
09:29:02	249100/249100	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202024%2008:59:29%20GMT	https://houss.co.za/wp-content/uploads/2024/02/Darren-Turner.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/02/Darren-Turner.png	(from https://houss.co.za/agent/darren-turner/)
